AGE,SEX,YEAR,HANDED,HEIGHT,WEIGHT,WRIST_CIRC,HAND_LENGTH,HEAD_CIRC,SPAN,FOOT_LENGTH,EAR,EYES
34,Male,2011,Right,1.772,99.6,184,202,582,1839,277,27,65.5
26,Male,2011,Right,1.788,99.6,175,202,574,1889,291,19,64.5
20,Male,2011,Right,1.709,70.5,178,204,547,1821,282,29,63.5
26,Male,2011,Right,1.692,67,163,176,570,1677,244,20,61
25,Male,2011,Right,1.809,107.3,178,204,582,1912,273,33,61.5
31,Male,2011,Left,1.708,96.1,182,194,586,1768,272,24,67
39,Male,2011,Right,1.71,59.9,164,195,575,1733,266,29,62
38,Male,2011,Right,1.746,85.9,171,189,566,1813,267,23,68
23,Male,2011,Right,1.798,97.1,177,194,598,1843,278,20,66.5
27,Male,2011,Right,1.765,90.6,173,198,574,1842,279,23,64
20,Male,2011,Right,1.772,72.1,166,190,595,1816,265,24,60.5
35,Male,2011,Right,1.842,98.1,181,200,603,1854,282,24,66.5
28,Male,2011,Right,1.792,88.6,172,201,565,1875,272,25,60.5
36,Male,2011,Right,1.728,68.9,184,196,550,1776,281,25,66.5
39,Male,2011,Right,1.825,81.8,174,204,584,1809,282,22,66.5
40,Male,2011,Right,1.732,95.2,160,200,562,1842,270,19,66
29,Male,2011,Right,1.87,88.2,175,215,593,1933,289,23,62
31,Male,2011,Right,1.649,90.5,184,197,599,1783,266,21,70.5
30,Male,2011,Right,1.701,94.1,174,185,584,1721,255,28,62
26,Male,2011,Right,1.8,67,170,190,578,1752,262,23,63
28,Male,2011,Right,1.745,84.8,168,183,578,1825,259,22,68
26,Male,2011,Right,1.654,83.3,168,177,579,1693,246,18,65.5
29,Male,2011,Right,1.847,86.1,182,206,590,1962,283,23,70.5
23,Male,2011,Right,1.735,83.2,178,202,597,1844,274,28,64.5
39,Male,2011,Right,1.734,84.8,169,197,562,1850,264,22,64
31,Male,2011,Right,1.942,97.2,174,220,575,2047,290,19,69
22,Male,2011,Right,1.919,84.7,176,218,574,1984,303,24,66.5
25,Male,2011,Right,1.742,97.7,175,195,592,1859,264,20,60.5
36,Male,2011,Right,1.766,119.5,186,200,588,1837,284,23,63
26,Male,2011,Right,1.686,58.5,158,184,557,1760,262,26,62.5
27,Male,2011,Right,1.89,114.4,196,225,593,2028,299,28,64
32,Male,2011,Right,1.751,97.5,178,198,574,1774,261,27,66
34,Male,2011,Right,1.752,77.5,176,199,578,1866,270,26,61
26,Male,2011,Right,1.847,89.7,167,198,578,1817,274,24,61
25,Male,2011,Right,1.774,93.8,180,197,568,1776,263,29,64.5
39,Male,2011,Right,1.882,110.6,195,216,598,1996,289,20,70
24,Male,2011,Right,1.794,89.4,186,197,580,1856,277,27,63
38,Male,2011,Right,1.94,101.1,178,204,582,1977,282,23,67.5
23,Male,2011,Right,1.911,118,188,210,597,1956,294,28,58
20,Male,2011,Right,1.788,79.1,178,190,584,1743,268,22,63
26,Male,2011,Left,1.774,127.3,199,194,577,1848,257,20,58.5
25,Male,2011,Right,1.713,76.8,170,193,569,1825,268,22,61
33,Male,2011,Right,1.767,83.7,182,198,577,1886,287,23,64.5
31,Male,2011,Right,1.781,85.9,171,202,597,1887,288,26,66.5
30,Male,2011,Right,1.773,94,174,196,583,1778,286,18,65.5
27,Male,2011,None,1.804,96.6,181,206,593,1910,292,19,64.5
37,Male,2011,Right,1.702,65.3,171,199,565,1799,261,19,63
27,Male,2011,None,1.809,77.3,177,200,582,1869,264,21,63.5
28,Male,2011,Left,1.797,123.5,191,200,573,1858,285,20,60.5
23,Male,2011,Right,1.879,84.2,190,207,591,1952,281,28,65.5
26,Male,2011,Right,1.862,101.2,194,208,590,1877,292,24,65
23,Male,2011,Right,1.767,77.5,173,186,555,1823,267,33,65.5
23,Male,2011,Right,1.771,94,180,205,573,1863,284,25,62
22,Male,2011,Right,1.748,95.8,174,190,584,1810,269,22,59.5
36,Male,2011,Right,1.703,76,173,185,579,1753,253,19,62
26,Male,2011,Right,1.743,90.6,178,205,583,1853,260,19,66
27,Male,2011,Right,1.798,97.3,189,213,586,1884,290,27,66
25,Male,2011,Right,1.889,112.9,183,208,586,1909,293,28,58.5
27,Male,2011,Left,1.741,64,167,187,548,1674,266,21,66
22,Male,2011,Right,1.679,74.5,167,188,577,1754,260,20,61
27,Male,2011,Right,1.803,82.3,180,197,568,1826,281,25,68
28,Male,2011,Right,1.702,88.2,168,180,593,1773,250,24,67.5
22,Male,2011,Right,1.807,102.6,174,185,563,1851,261,23,59.5
28,Male,2011,Right,1.774,82.5,173,195,557,1776,278,27,64
29,Male,2011,Right,1.774,72.2,173,208,562,1865,279,24,59
20,Male,2011,Right,1.795,89.6,175,197,589,1886,285,22,60.5
28,Male,2011,Right,1.787,57.2,162,190,562,1727,261,23,61
28,Male,2011,Right,1.743,95.8,172,190,586,1797,261,21,63.5
28,Male,2011,Right,1.835,80.8,172,195,590,1868,284,23,63
28,Male,2011,Right,1.838,82.4,187,202,545,1912,292,29,59.5
26,Male,2011,Right,1.745,76.1,170,206,592,1836,283,19,68
23,Male,2011,Right,1.72,68.2,171,188,548,1687,256,20,59.5
25,Male,2011,Right,1.687,102.5,179,189,569,1772,275,21,62.5
38,Male,2011,Left,1.844,86,188,213,580,1937,300,23,65.5
31,Male,2011,Right,1.786,82.5,165,193,546,1788,267,24,60
21,Male,2011,Right,1.74,68.8,175,188,550,1826,266,21,64
26,Male,2011,Left,1.827,88.9,173,203,582,1902,280,25,61
40,Male,2011,Right,1.783,100.7,180,196,596,1793,279,27,69
25,Male,2011,Right,1.868,84.6,179,204,578,1885,282,22,61
37,Male,2011,Right,1.858,89.2,181,205,588,1922,269,20,62
35,Male,2011,Right,1.696,77.3,183,187,596,1722,254,23,65
23,Male,2011,None,1.836,100.5,178,204,587,1870,297,28,67
27,Male,2011,Right,1.721,87.5,177,193,606,1822,278,24,65
26,Male,2011,Right,1.767,65,172,187,553,1773,276,21,64
24,Male,2011,Left,1.769,61.1,166,188,558,1831,254,21,60
22,Male,2011,Right,1.638,72.1,167,180,555,1703,254,24,59.5
22,Male,2011,Right,1.878,118.6,188,206,597,1930,293,21,65.5
24,Male,2011,Right,1.714,90.1,170,190,565,1746,255,26,59.5
29,Male,2011,Right,1.722,83.2,173,195,573,1808,275,20,70
22,Male,2011,Right,1.71,89.5,175,194,577,1856,277,26,72
26,Male,2011,Left,1.838,67,165,199,571,1876,278,29,64
22,Male,2011,Right,1.83,101.6,183,192,613,1863,268,28,63.5
23,Male,2011,Right,1.822,83.3,176,203,577,1875,277,24,64.5
35,Male,2011,Right,1.836,105.1,188,203,568,1867,279,25,61.5
22,Male,2011,Right,1.72,70.4,163,185,574,1772,253,25,65
33,Male,2011,Right,1.765,83.6,176,194,582,1814,261,29,62
20,Male,2011,Right,1.76,68.2,170,190,568,1799,258,24,61.5
31,Male,2011,Right,1.793,77.5,177,208,588,1836,281,25,59.5
39,Male,2011,Left,1.725,85.1,177,200,567,1812,271,19,62.5
40,Male,2011,Right,1.783,81.7,176,193,566,1778,272,25,59
26,Male,2011,Left,1.773,80.6,170,216,594,1949,287,22,65
27,Male,2011,Right,1.81,91.8,170,195,580,1887,278,24,63
22,Male,2011,Right,1.641,88.8,175,188,587,1719,256,23,62.5
26,Male,2011,Right,1.762,68.6,172,205,575,1840,271,22,66
30,Male,2011,Right,1.73,72,181,215,558,1869,287,21,61.5
21,Male,2011,Left,1.742,92,177,198,574,1829,270,23,60
22,Male,2011,Right,1.713,82.8,175,183,561,1713,273,23,56.5
30,Male,2011,Right,1.769,99.7,184,195,575,1770,285,25,64
22,Male,2011,Right,1.85,88,181,205,587,1933,267,21,63.5
29,Male,2011,Right,1.802,85.6,176,200,566,1873,285,24,62.5
20,Male,2011,Right,1.753,63.4,177,207,583,1798,269,25,64
22,Male,2011,Right,1.694,67.7,171,188,550,1780,258,23,63
27,Male,2011,Right,1.74,84.2,182,180,600,1805,273,22,63.5
30,Male,2011,Right,1.696,72.4,161,189,556,1739,249,23,63.5
37,Male,2011,Left,1.789,80.1,171,190,581,1856,265,20,63
35,Male,2011,Right,1.828,89.7,182,207,574,1892,279,24,63
20,Male,2011,Right,1.763,76.3,183,204,571,1786,272,24,65.5
20,Male,2011,Right,1.776,75.3,173,203,577,1817,265,20,60
23,Male,2011,Left,1.738,95.6,181,183,555,1713,276,19,65.5
21,Male,2011,Right,1.758,91.9,168,202,584,1865,274,24,68.5
21,Male,2011,Right,1.812,81.3,179,200,586,1817,271,23,62
21,Male,2011,Left,1.691,74.5,172,192,560,1680,252,24,59
25,Male,2011,Right,1.737,63.4,158,188,563,1731,252,18,61
20,Male,2011,Right,1.755,82.1,175,186,571,1750,268,23,58
25,Male,2011,Right,1.662,56.5,165,174,545,1664,244,22,61
23,Male,2011,Right,1.725,94.5,182,195,572,1819,280,25,63
40,Male,2011,Left,1.817,87.3,179,195,567,1829,276,29,60
38,Male,2011,Right,1.807,99.5,180,206,550,1906,290,23,64
38,Male,2011,Right,1.83,92.6,179,197,613,1819,272,23,68
30,Male,2011,Right,1.831,69.4,181,196,576,1873,279,24,67
22,Male,2011,Right,1.792,81.6,180,191,555,1822,268,22,61.5
20,Male,2011,Left,1.828,87.5,184,201,582,1878,280,21,62.5
21,Male,2011,Right,1.747,95.2,180,197,602,1811,280,28,61.5
21,Male,2011,Right,1.84,90,183,200,615,1865,288,17,65.5
27,Male,2011,Right,1.828,91,182,206,590,1907,280,23,62.5
25,Male,2011,Right,1.871,125.8,201,216,583,1997,296,24,65
21,Male,2011,Right,1.75,103.1,197,214,588,1807,275,21,65
24,Male,2011,Right,1.763,72.9,169,200,564,1873,274,23,65.5
20,Male,2011,Right,1.687,86.4,175,203,585,1783,266,21,65
34,Male,2011,Right,1.805,97.6,188,201,580,1866,287,30,68
26,Male,2011,Right,1.728,76.5,169,185,583,1748,260,17,62.5
24,Male,2011,Right,1.659,79.5,171,188,597,1719,259,23,63.5
20,Male,2011,Right,1.69,73.7,181,188,571,1710,258,24,59
26,Male,2011,Left,1.769,72.2,173,200,558,1802,266,27,64.5
23,Male,2011,Right,1.835,84.1,181,206,566,1887,277,21,58.5
27,Male,2011,Right,1.777,113,190,211,587,1826,278,25,67.5
29,Male,2011,Right,1.796,111,196,203,595,1828,280,18,64
27,Male,2011,Right,1.824,108.3,177,206,593,1803,286,21,67
21,Male,2011,Right,1.819,78.9,181,207,553,1879,280,23,60.5
29,Male,2011,Right,1.729,81.2,179,186,582,1750,266,23,59.5
20,Male,2011,Right,1.803,106.3,182,190,588,1819,267,22,62.5
37,Male,2011,Right,1.735,69.5,168,188,562,1739,267,23,63
20,Male,2011,Right,1.794,90.2,163,192,576,1915,260,23,62.5
37,Male,2011,Right,1.844,118.9,189,205,580,1957,278,22,62
26,Male,2011,Right,1.89,125.1,197,215,564,1950,310,25,63.5
26,Male,2011,Right,1.689,60,171,186,597,1614,249,22,61
25,Male,2011,Right,1.937,133.7,204,214,597,2000,302,22,62
23,Male,2011,Right,1.822,101.2,189,206,583,1889,277,22,60.5
24,Male,2011,Right,1.742,92,178,210,585,1812,283,20,65.5
20,Male,2011,Right,1.773,104.4,192,210,614,1868,292,23,62
36,Male,2011,Right,1.683,88.4,181,194,583,1707,276,23,66
20,Male,2011,Right,1.822,76.7,177,197,583,1902,261,25,63.5
39,Male,2011,Right,1.763,95.1,185,200,554,1855,268,19,61
22,Male,2011,Right,1.708,77.1,178,189,563,1743,270,23,59.5
29,Male,2011,Right,1.714,73.4,165,194,553,1778,263,24,64
30,Male,2011,Right,1.853,107.4,189,211,578,1938,283,23,61
30,Male,2011,Right,1.855,102,186,200,587,1907,274,20,64.5
26,Male,2011,Right,1.734,58.7,166,194,556,1795,263,25,66.5
28,Male,2011,Right,1.784,92.1,177,206,584,1806,261,24,62
35,Male,2011,Left,1.754,76.1,168,190,557,1878,277,25,65
25,Male,2011,None,1.706,87.6,172,181,577,1738,265,23,63.5
27,Male,2011,Right,1.733,84.4,178,206,593,1831,273,22,64
25,Male,2011,Left,1.847,93.1,172,194,570,1887,266,27,61.5
35,Male,2011,Right,1.676,85.7,173,197,557,1756,269,27,64
27,Male,2011,Right,1.721,84.6,188,198,554,1799,270,25,57
20,Male,2011,Right,1.694,74.9,174,200,585,1788,278,22,64.5
32,Male,2011,Right,1.763,75.6,170,208,565,1912,280,27,67
31,Male,2011,Right,1.948,112.7,202,225,591,2008,302,22,67
37,Male,2011,Right,1.875,98.3,180,204,593,1952,289,21,63
32,Male,2011,Right,1.696,67.2,160,195,564,1798,264,22,62
31,Male,2011,Left,1.835,74.4,169,200,549,1889,263,21,66
36,Male,2011,Right,1.668,88.9,180,188,581,1695,257,20,63.5
27,Male,2011,Right,1.687,68.4,175,185,523,1706,266,24,59
38,Male,2011,Right,1.744,86.9,177,194,546,1766,266,20,62.5
35,Male,2011,Right,1.57,87.3,184,180,564,1621,254,21,67.5
20,Male,2011,Right,1.686,83,181,187,574,1724,261,21,61
36,Male,2011,Right,1.687,66.5,172,192,547,1733,275,26,61.5
25,Male,2011,Right,1.889,100.3,187,212,604,2003,290,20,67.5
20,Male,2011,Left,1.722,76.8,177,193,581,1812,262,22,59.5
35,Male,2011,Right,1.758,88.2,168,191,571,1872,278,23,64.5
23,Male,2011,Right,1.717,91.9,174,180,588,1747,269,19,63
32,Male,2011,Left,1.763,89.6,171,191,569,1844,263,25,62.5
20,Male,2011,Right,1.815,81.4,171,188,576,1874,271,24,66
39,Male,2011,Right,1.743,108.2,192,205,579,1796,278,24,62
20,Male,2011,Right,1.723,75.2,183,195,547,1739,279,26,64
34,Male,2011,None,1.83,83,193,202,577,1818,288,24,65
23,Male,2011,Left,1.638,61.6,170,187,561,1706,251,23,60
38,Male,2011,Right,1.768,102.8,182,195,557,1842,254,20,61.5
37,Male,2011,Right,1.727,112.2,181,194,583,1769,276,29,61
22,Male,2011,Right,1.7,69.1,168,182,555,1665,252,23,61
23,Male,2011,Right,1.809,84.9,175,196,608,1739,266,24,69.5
32,Male,2011,Right,1.695,66.4,170,181,571,1816,258,26,61
24,Male,2011,Right,1.649,58.5,161,167,547,1670,235,20,63
27,Male,2011,Right,1.731,87.1,184,183,585,1758,254,23,62
23,Male,2011,Left,1.773,118.9,190,203,588,1901,292,24,61.5
33,Male,2011,Right,1.773,102.6,190,193,573,1839,278,23,62.5
24,Male,2011,Right,1.763,94,184,200,577,1854,288,24,62
36,Male,2011,Right,1.814,94.4,188,200,580,1891,270,21,67
29,Male,2011,Right,1.805,85.6,186,205,600,1869,270,26,69
40,Male,2011,Left,1.884,88.3,185,207,571,1929,281,19,65.8
35,Male,2011,Right,1.787,80.4,175,202,566,1856,256,21,61
20,Male,2011,Right,1.78,86.7,175,195,549,1798,277,19,64
28,Male,2011,Right,1.604,70.5,174,183,555,1657,250,25,62
31,Male,2011,Right,1.732,70.7,157,198,575,1785,272,25,62.5
24,Male,2011,Right,1.688,85.9,173,190,584,1786,256,28,66.5
22,Male,2011,Left,1.71,64.3,177,199,564,1781,272,24,63.5
20,Male,2011,Right,1.792,62.3,167,194,572,1814,275,25,59
24,Male,2011,Left,1.867,99.7,196,202,564,1948,278,24,61
23,Male,2011,Right,1.825,85.1,180,203,607,1972,284,23,69
39,Male,2011,Left,1.808,81.2,174,200,576,1859,273,21,66.5
25,Male,2011,Right,1.789,97.2,181,202,555,1842,282,25,61
31,Male,2011,Left,1.754,73.7,169,197,565,1796,263,22,64
22,Male,2011,Left,1.742,81.6,182,202,590,1828,287,23,68
23,Male,2011,Right,1.715,71.4,177,194,573,1754,261,22,66
20,Male,2011,Right,1.585,62.7,162,177,547,1645,253,26,62.5
25,Male,2011,Right,1.897,84.7,177,197,560,1945,286,22,63
20,Male,2011,Right,1.738,67.5,175,195,555,1750,262,20,62.5
38,Male,2011,Right,1.705,102,184,195,566,1752,272,20,60.5
21,Male,2011,Right,1.764,61.8,174,197,567,1806,268,17,64
20,Male,2011,Right,1.756,70.8,169,205,565,1951,281,19,66.5
34,Male,2011,Right,1.82,85.2,183,197,575,1882,277,24,59.5
26,Male,2011,Right,1.741,88.3,178,180,585,1777,256,23,63.5
21,Male,2011,Right,1.902,126.8,193,204,577,2004,288,18,67.5
21,Male,2011,Right,1.79,62.1,171,187,556,1887,274,23,60.5
20,Male,2011,Right,1.825,107.6,186,188,582,1903,274,23,60.5
24,Male,2011,Right,1.801,116.2,199,187,626,1783,264,24,67
24,Male,2011,Right,1.752,92.2,186,188,560,1803,269,24,60
25,Male,2011,Right,1.689,74.3,169,185,597,1667,254,21,70.5
33,Male,2011,Right,1.845,86.6,180,199,598,1858,278,20,61
39,Male,2011,Right,1.638,72.8,172,178,559,1720,251,29,58
31,Male,2011,Right,1.663,78,170,180,560,1743,256,28,58.5
40,Male,2011,Right,1.807,83.6,179,207,590,1916,281,20,65
24,Male,2011,Right,1.758,72.9,165,190,563,1810,270,28,61
35,Male,2011,Right,1.718,86,180,190,571,1765,259,21,60
21,Male,2011,Right,1.746,100.6,183,182,572,1787,259,25,61.5
20,Male,2011,Right,1.646,73.1,169,183,564,1698,243,20,59.5
36,Male,2011,Right,1.757,94.7,185,200,566,1832,275,22,60.5
37,Male,2011,Right,1.703,88.2,184,203,585,1802,276,22,60
23,Male,2011,Right,1.85,83,181,196,575,1866,274,27,66.5
21,Male,2011,Right,1.745,90.4,178,184,586,1790,262,25,63.5
20,Male,2011,Right,1.814,72.4,170,185,572,1813,270,19,66.5
25,Male,2011,Left,1.642,65.9,169,188,558,1696,253,23,69.5
30,Male,2011,Right,1.875,99.6,180,204,584,2000,283,25,64.5
20,Male,2011,Right,1.726,62.1,169,201,563,1800,271,22,62
28,Male,2011,Right,1.66,76.6,165,173,560,1665,247,20,69
28,Male,2011,Right,1.598,69.3,170,184,563,1654,260,27,66
38,Male,2011,Right,1.719,86.7,182,194,558,1749,270,28,62.5
37,Male,2011,Right,1.741,85.1,182,180,571,1886,273,25,66.5
34,Male,2011,Right,1.76,78.1,174,195,568,1822,277,22,61.5
24,Male,2011,Right,1.739,93.2,185,200,585,1848,280,23,63.5
31,Male,2011,Left,1.83,90.1,171,200,605,1899,288,25,70
38,Male,2011,Right,1.762,92.5,188,194,575,1827,272,18,63.5
34,Male,2011,Right,1.716,79.8,177,195,574,1769,270,23,64.5
40,Male,2011,Right,1.677,109.2,188,190,579,1775,263,24,63.5
39,Male,2011,Right,1.753,89.4,184,189,575,1867,259,23,65
36,Male,2011,Right,1.784,105.2,193,200,571,1896,264,20,63
20,Male,2011,Right,1.758,84.7,189,190,582,1748,263,25,64
22,Male,2011,Right,1.659,74.4,174,177,579,1796,253,27,68
21,Male,2011,Right,1.793,82,185,195,579,1864,281,24,68
25,Male,2011,Right,1.777,128.7,183,187,596,1823,270,25,68.5
23,Male,2011,Right,1.716,69.4,165,179,568,1739,263,22,66.5
30,Male,2011,Right,1.634,66.2,179,185,577,1630,254,23,62.5
36,Male,2011,Right,1.763,130.7,196,200,603,1836,280,27,68
34,Male,2011,Left,1.775,95.3,185,194,574,1826,280,26,60.5
20,Male,2011,Right,1.823,78.1,182,191,569,1769,277,21,61.5
24,Male,2011,Right,1.886,92.3,183,204,568,1892,281,23,57.5
24,Male,2011,Right,1.7,85,170,179,550,1756,250,21,63.5
20,Male,2011,Right,1.759,83.5,171,190,577,1828,270,30,63
20,Male,2011,Right,1.72,64.6,167,182,550,1669,257,21,59
20,Male,2011,Right,1.716,85.8,177,187,578,1728,262,20,65
21,Male,2011,Left,1.741,74.2,184,208,591,1899,282,21,63.5
22,Male,2011,Right,1.73,88.7,176,196,586,1809,265,25,68
32,Male,2011,Right,1.773,105.7,183,194,562,1786,267,25,66.5
30,Male,2011,Right,1.665,73.6,177,184,556,1700,252,21,62.5
22,Male,2011,Right,1.747,69.6,174,197,559,1776,267,18,64
23,Male,2011,Right,1.779,113.7,193,199,611,1809,277,22,65.5
35,Male,2011,None,1.629,58.4,160,174,550,1652,239,24,64
24,Male,2011,Right,1.656,72,180,176,574,1722,261,25,64.5
25,Male,2011,Right,1.749,100.9,190,202,584,1898,278,22,66.5
31,Male,2011,Right,1.837,90.7,182,200,620,1954,278,20,68.5
31,Male,2011,Right,1.691,81.3,181,183,578,1739,269,23,63
26,Male,2011,Right,1.721,95.7,196,195,585,1829,268,25,66.5
24,Male,2011,Right,1.629,67.5,163,177,563,1663,247,22,62
34,Male,2011,Right,1.672,75.2,176,185,558,1707,261,19,63.5
37,Male,2011,Right,1.659,81.4,169,194,566,1720,260,22,66.5
21,Male,2011,Right,1.896,77.1,177,204,573,1954,288,24,64
21,Male,2011,Right,1.73,77.4,180,205,600,1869,279,19,63
23,Male,2011,Right,1.757,84.4,180,192,574,1812,283,22,61.5
21,Male,2011,Right,1.646,67.4,162,181,564,1678,253,20,60.5
30,Male,2011,Right,1.744,89,183,196,598,1863,270,22,65
25,Male,2011,Right,1.798,90.2,192,205,597,1840,286,25,65.5
32,Male,2011,Right,1.883,135.4,188,194,577,1890,283,21,67.5
25,Male,2011,Right,1.837,102,182,194,572,1903,287,21,61.5
21,Male,2011,Left,1.663,64.6,156,173,566,1702,239,21,61
23,Male,2011,Left,1.845,88.8,182,194,586,1880,272,21,60.5
31,Male,2011,Left,1.867,87,177,196,586,1879,276,23,63
20,Male,2011,Right,1.819,103,182,197,605,1898,274,25,63.5
22,Male,2011,Right,1.771,90.9,180,195,596,1811,276,18,66
23,Male,2011,Right,1.807,86.6,184,189,586,1817,270,24,61.5
40,Male,2011,Right,1.797,112.9,185,198,587,1930,289,20,62
31,Male,2011,Right,1.751,79.7,167,190,569,1874,283,28,64.5
20,Male,2011,Right,1.745,73.2,174,196,584,1816,276,23,65.5
23,Male,2011,Right,1.778,75.1,168,204,579,1865,288,25,70.5
36,Male,2011,Right,1.723,71.3,175,198,592,1830,274,27,65
24,Male,2011,Right,1.749,93.2,183,211,590,1985,287,25,69
23,Male,2011,Right,1.725,76.6,177,206,552,1883,286,22,64
28,Male,2011,Left,1.777,77.1,178,205,564,1925,273,23,65
24,Male,2011,Right,1.728,79.4,180,197,575,1854,293,21,61
23,Male,2011,Right,1.656,76.1,167,178,561,1696,252,24,60
27,Male,2011,Left,1.698,75.3,171,195,573,1789,270,24,60
35,Male,2011,Right,1.765,98.1,177,191,571,1794,274,25,67
37,Male,2011,Right,1.71,85.8,174,189,564,1842,265,20,71
30,Male,2011,Right,1.766,86.6,175,186,567,1814,257,21,67.5
31,Male,2011,Right,1.744,124,187,193,604,1787,280,25,63.5
34,Male,2011,Right,1.805,101.4,178,186,586,1829,274,22,64.5
26,Male,2011,Right,1.783,113.8,207,204,588,1902,300,28,66
26,Male,2011,Right,1.955,117.8,196,223,587,2043,312,25,65.5
28,Male,2011,Right,1.823,126.3,197,201,612,1920,285,20,64
37,Male,2011,Right,1.816,105.4,176,193,593,1865,281,22,66.5
22,Male,2011,Right,1.762,72.7,175,201,567,1816,274,26,64
23,Male,2011,Right,1.619,66,165,170,555,1677,255,20,64.5
25,Male,2011,Right,1.774,75.4,171,204,571,1852,285,24,61.5
39,Male,2011,Right,1.798,93,175,201,580,1853,278,23,65.5
26,Male,2011,Right,1.834,111.1,182,200,591,1874,282,24,67.5
21,Male,2011,Right,1.664,69.4,166,184,544,1706,251,22,60
24,Male,2011,Left,1.803,93.5,190,202,573,1934,272,21,68.5
22,Male,2011,Right,1.774,68,164,190,555,1823,260,19,58
21,Male,2011,Right,1.748,94.2,182,188,597,1832,264,29,57.5
23,Male,2011,Right,1.859,89.6,175,198,574,1931,282,27,63
20,Male,2011,Left,1.655,76.2,180,183,570,1827,261,26,59.5
38,Male,2011,Right,1.634,79.9,177,196,580,1881,270,25,66
23,Male,2011,Right,1.774,109.6,194,198,574,1935,288,26,65.5
32,Male,2011,Right,1.762,97.6,181,192,573,1903,272,27,62.5
22,Male,2011,Right,1.757,89,185,200,556,1901,284,20,64.5
22,Male,2011,Left,1.785,76.2,185,197,560,1928,277,24,60.5
21,Male,2011,Right,1.746,75.6,173,188,567,1824,270,27,61.5
23,Male,2011,Right,1.622,71.7,163,176,598,1691,254,29,59.5
30,Male,2011,Right,1.712,82.2,176,193,557,1810,260,22,61
36,Male,2011,Left,1.657,95.1,179,191,573,1763,267,21,64.5
31,Male,2011,Right,1.784,86.7,181,208,567,1911,287,20,64
21,Male,2011,None,1.75,76.1,175,194,561,1845,284,22,61.5
30,Male,2011,Right,1.76,77.2,175,200,588,1924,274,24,71
33,Male,2011,Right,1.79,94.1,170,190,577,1865,270,25,66.5
26,Male,2011,Right,1.721,70.8,168,186,564,1826,260,25,59.5
25,Male,2011,None,1.82,92.2,194,205,597,1908,289,23,61
23,Male,2011,Left,1.809,109.6,185,200,604,1864,295,25,60.5
21,Male,2011,Right,1.749,66.8,174,197,580,1867,273,25,60.5
27,Male,2011,Right,1.771,110.3,187,198,605,1936,277,24,68.5
36,Male,2011,Left,1.707,89.7,180,208,575,1859,281,17,62.5
21,Male,2011,Right,1.739,77,174,195,566,1831,267,20,58
34,Male,2011,Right,1.801,69.6,164,197,527,1913,271,25,60
22,Male,2011,Left,1.827,94.1,189,195,592,1996,286,26,67
21,Male,2011,Right,1.75,64.4,166,196,553,1883,274,23,63.5
24,Male,2011,Left,1.844,101.2,190,210,612,2015,300,24,66
20,Male,2011,Right,1.846,76.5,179,197,591,1956,285,22,67
27,Male,2011,None,1.854,90.1,182,202,581,1930,293,21,64.5
25,Male,2011,Right,1.687,60.7,172,179,578,1783,251,20,62.5
36,Male,2011,Right,1.659,70.2,165,188,549,1766,254,23,64.5
25,Male,2011,Right,1.736,59.5,162,198,576,1863,271,27,68.5
21,Male,2011,Left,1.713,70.5,180,183,573,1764,262,23,68
22,Male,2011,Right,1.682,70.4,170,186,575,1833,267,24,61.5
23,Male,2011,Right,1.729,89.4,182,195,585,1857,272,23,65
20,Male,2011,Right,1.662,80.4,180,184,578,1750,258,25,58.5
25,Male,2011,Right,1.766,92.4,175,196,594,1890,274,26,67.5
26,Male,2011,Right,1.692,97.8,172,192,591,1887,276,25,68.5
21,Male,2011,Right,1.738,77.5,176,197,556,1896,264,23,63
35,Male,2011,Right,1.602,76,172,176,546,1770,257,21,61.5
20,Male,2011,Right,1.794,87.2,179,196,565,1853,276,23,62
28,Male,2011,Right,1.704,90.7,180,183,581,1772,259,20,62
28,Male,2011,Right,1.796,101.7,175,208,597,1950,285,23,67
24,Male,2011,Right,1.64,82.9,171,164,560,1665,241,28,61
